hour,event,charter,count,price_tokens,funding,eth,inventory_tokens,gross_tokens,resolution_fee,net_eth
25.0,license,260,1,5191.993979289569,wallet/cash,1.9857419415549562,1495.985206006269,,,
25.0,license,570,1,5191.993979289569,wallet/cash,1.9867948818192134,1495.985206006269,,,
25.0,license,47,1,5191.993979289569,wallet/cash,1.9878486597869616,1495.985206006269,,,
25.0,license,519,1,5191.993979289569,wallet/cash,1.9889032763496968,1495.985206006269,,,
25.0,license,838,1,5191.993979289569,wallet/cash,1.989958732395165,1495.985206006269,,,
25.0,license,452,1,5191.993979289569,wallet/cash,1.9910150288158004,1495.985206006269,,,
25.0,license,313,1,5191.993979289569,wallet/cash,1.992072166504036,1495.985206006269,,,
25.0,license,167,1,5191.993979289569,wallet/cash,1.9931301463532427,1495.985206006269,,,
25.0,license,353,1,5191.993979289569,wallet/cash,1.9941889692567913,1495.985206006269,,,
25.0,license,695,1,5191.993979289569,wallet/cash,1.9952486361155526,1495.985206006269,,,
25.0,license,978,1,5191.993979289569,wallet/cash,1.9963091478200847,1495.985206006269,,,
25.0,license,993,1,5191.993979289569,wallet/cash,1.997370505273133,1495.985206006269,,,
25.0,license,846,1,5191.993979289569,wallet/cash,1.9984327093736933,1495.985206006269,,,
25.0,license,302,1,5191.993979289569,wallet/cash,1.9994957610207604,1495.985206006269,,,
25.0,license,253,1,5191.993979289569,wallet/cash,2.00055966111708,1495.985206006269,,,
25.0,license,284,1,5191.993979289569,wallet/cash,2.0016244105663348,1495.985206006269,,,
26.0,license,867,1,4568.608850994913,wallet/cash,1.6974773890309423,1495.985206006269,,,
26.0,license,137,1,4568.608850994913,wallet/cash,1.69823611786936,1495.985206006269,,,
26.0,license,262,1,4568.608850994913,wallet/cash,1.6989953555157857,1495.985206006269,,,
26.0,license,630,1,4568.608850994913,wallet/cash,1.6997551024333106,1495.985206006269,,,
26.0,license,866,1,4568.608850994913,wallet/cash,1.7005153590719009,1495.985206006269,,,
26.0,license,743,1,4568.608850994913,wallet/cash,1.70127612588996,1495.985206006269,,,
26.0,license,871,1,4568.608850994913,wallet/cash,1.702037403344016,1495.985206006269,,,
26.0,license,257,1,4568.608850994913,wallet/cash,1.7027991918887226,1495.985206006269,,,
26.0,license,656,1,4568.608850994913,wallet/cash,1.7035614919862334,1495.985206006269,,,
26.0,license,798,1,4568.608850994913,wallet/cash,1.704324304089327,1495.985206006269,,,
26.0,license,784,1,4568.608850994913,wallet/cash,1.7050876286620307,1495.985206006269,,,
26.0,license,857,1,4568.608850994913,wallet/cash,1.705851466159936,1495.985206006269,,,
26.0,license,598,1,4568.608850994913,wallet/cash,1.7066158170423835,1495.985206006269,,,
26.0,license,674,1,4568.608850994913,wallet/cash,1.707380681770589,1495.985206006269,,,
26.0,license,937,1,4568.608850994913,wallet/cash,1.7081460608076429,1495.985206006269,,,
26.0,license,94,1,4568.608850994913,wallet/cash,1.7089119546100735,1495.985206006269,,,
26.0,license,416,1,4568.608850994913,wallet/cash,1.709678363643784,1495.985206006269,,,
26.0,license,184,1,4568.608850994913,wallet/cash,1.7104452883681147,1495.985206006269,,,
26.0,license,349,1,4568.608850994913,wallet/cash,1.711212729248031,1495.985206006269,,,
26.0,license,71,1,4568.608850994913,wallet/cash,1.7119806867466236,1495.985206006269,,,
26.0,license,147,1,4568.608850994913,wallet/cash,1.712749161323233,1495.985206006269,,,
26.0,license,512,1,4568.608850994913,wallet/cash,1.7135181534475121,1495.985206006269,,,
26.0,license,138,1,4568.608850994913,wallet/cash,1.7142876635834885,1495.985206006269,,,
26.0,license,367,1,4568.608850994913,wallet/cash,1.7150576921951903,1495.985206006269,,,
26.0,license,86,1,4568.608850994913,wallet/cash,1.7158282397485198,1495.985206006269,,,
26.0,license,323,1,4568.608850994913,wallet/cash,1.716599306711255,1495.985206006269,,,
26.0,license,471,1,4568.608850994913,wallet/cash,1.717370893547424,1495.985206006269,,,
26.0,license,166,1,4568.608850994913,wallet/cash,1.718143000729491,1495.985206006269,,,
26.0,license,905,1,4568.608850994913,wallet/cash,1.7189156287177347,1495.985206006269,,,
26.0,license,628,1,4568.608850994913,wallet/cash,1.7196887779902446,1495.985206006269,,,
26.0,license,312,1,4568.608850994913,wallet/cash,1.7204624490072982,1495.985206006269,,,
26.0,license,939,1,4568.608850994913,wallet/cash,1.7212366422451104,1495.985206006269,,,
26.0,license,163,1,4568.608850994913,wallet/cash,1.722011358168647,1495.985206006269,,,
26.0,license,521,1,4568.608850994913,wallet/cash,1.722786597253184,1495.985206006269,,,
26.0,license,586,1,4568.608850994913,wallet/cash,1.723562359964625,1495.985206006269,,,
26.0,license,662,1,4568.608850994913,wallet/cash,1.7243386467782469,1495.985206006269,,,
26.0,license,193,1,4568.608850994913,wallet/cash,1.725115458168389,1495.985206006269,,,
26.0,license,538,1,4568.608850994913,wallet/cash,1.725892794601892,1495.985206006269,,,
26.0,license,154,1,4568.608850994913,wallet/cash,1.7266706565559078,1495.985206006269,,,
26.0,license,311,1,4568.608850994913,wallet/cash,1.727449044503838,1495.985206006269,,,
26.0,license,134,1,4568.608850994913,wallet/cash,1.7282279589209604,1495.985206006269,,,
26.0,license,118,1,4568.608850994913,wallet/cash,1.7290074002759896,1495.985206006269,,,
26.0,license,961,1,4568.608850994913,wallet/cash,1.7297873690535772,1495.985206006269,,,
26.0,license,450,1,4568.608850994913,wallet/cash,1.7305678657252503,1495.985206006269,,,
26.0,license,187,1,4568.608850994913,wallet/cash,1.7313488907662864,1495.985206006269,,,
26.0,license,265,1,4568.608850994913,wallet/cash,1.7321304446547743,1495.985206006269,,,
26.0,license,317,1,4568.608850994913,wallet/cash,1.732912527866929,1495.985206006269,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,497,1,9017.289729079723,ledger,0.0,0.0,,,
39.0,license,501,1,9017.289729079723,ledger,0.0,0.0,,,
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,
40.0,license,841,1,7768.382270409545,ledger,0.0,0.0,,,
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,
40.0,license,456,1,7768.382270409545,ledger,0.0,0.0,,,
42.0,license,275,1,5835.069532330027,wallet/cash,1.8737603333583592,1552.188737595628,,,
42.0,license,675,1,5835.069532330027,wallet/cash,1.874799269409372,1552.1887375974907,,,
42.0,license,159,1,5835.069532330027,wallet/cash,1.8758390697822045,1552.188737595628,,,
42.0,license,379,1,5835.069532330027,wallet/cash,1.8768797354358466,1552.188737595628,,,
42.0,license,28,1,5835.069532330027,wallet/cash,1.87792126732929,1552.1887375974907,,,
42.0,license,92,1,5835.069532330027,wallet/cash,1.8789636664234006,1552.188737595628,,,
42.0,license,843,1,5835.069532330027,wallet/cash,1.880006933686544,1552.1887375974907,,,
42.0,license,813,1,5835.069532330027,wallet/cash,1.8810510700767726,1552.1887375974907,,,
42.0,license,987,1,5835.069532330027,wallet/cash,1.8820960765633905,1552.1887375974907,,,
42.0,license,559,1,5835.069532330027,wallet/cash,1.8831419541128873,1552.188737595628,,,
42.0,license,601,1,5835.069532330027,wallet/cash,1.8841887036936287,1552.1887375974907,,,
42.0,license,713,1,5835.069532330027,wallet/cash,1.8852363262730423,1552.1887375993533,,,
42.0,license,636,1,5835.069532330027,wallet/cash,1.8862848228251183,1552.1887375993533,,,
42.0,license,809,1,5835.069532330027,wallet/cash,1.8873341943200967,1552.1887375993533,,,
42.0,license,612,1,5835.069532330027,wallet/cash,1.8883844417357172,1552.188737595628,,,
42.0,license,282,1,5835.069532330027,wallet/cash,1.8894355660412825,1552.1887375993533,,,
42.0,license,146,1,5835.069532330027,wallet/cash,1.8904875682192193,1552.1887375974907,,,
42.0,license,27,1,5835.069532330027,wallet/cash,1.8915404492407053,1552.1887375993533,,,
42.0,license,197,1,5835.069532330027,wallet/cash,1.8925942100928541,1552.188737595628,,,
42.0,license,418,1,5835.069532330027,wallet/cash,1.8936488517487189,1552.1887375974907,,,
42.0,license,977,1,5835.069532330027,wallet/cash,1.8947043751944754,1552.1887375974907,,,
42.0,license,886,1,5835.069532330027,wallet/cash,1.895760781412551,1552.1887375974907,,,
42.0,license,106,1,5835.069532330027,wallet/cash,1.8968180713872467,1552.1887375974907,,,
42.0,license,204,1,5835.069532330027,wallet/cash,1.8978762461047394,1552.188737595628,,,
42.0,license,799,1,5835.069532330027,wallet/cash,1.898935306552143,1552.188737595628,,,
42.0,license,818,1,5835.069532330027,wallet/cash,1.8999952537193834,1552.188737595628,,,
42.0,license,303,1,5835.069532330027,wallet/cash,1.90105608859545,1552.188737595628,,,
42.0,license,576,1,5835.069532330027,wallet/cash,1.9021178121730806,1552.188737595628,,,
42.0,license,236,1,5835.069532330027,wallet/cash,1.9031804254412643,1552.1887375974907,,,
42.0,license,286,1,5835.069532330027,wallet/cash,1.9042439294011766,1552.1887375974907,,,
42.0,license,304,1,5835.069532330027,wallet/cash,1.9053083250436806,1552.188737595628,,,
42.0,license,479,1,5835.069532330027,wallet/cash,1.9063736133662028,1552.1887375974907,,,
42.0,license,746,1,5835.069532330027,wallet/cash,1.9074397953680429,1552.1887375993533,,,
42.0,license,967,1,5835.069532330027,wallet/cash,1.908506872053189,1552.188737595628,,,
42.0,license,69,1,5835.069532330027,wallet/cash,1.9095748444153169,1552.1887375974907,,,
42.0,license,696,1,5835.069532330027,wallet/cash,1.9106437134612266,1552.188737595628,,,
42.0,license,129,1,5835.069532330027,wallet/cash,1.9117134801939681,1552.1887375974907,,,
42.0,license,683,1,5835.069532330027,wallet/cash,1.9127841456212793,1552.188737595628,,,
42.0,license,148,1,5835.069532330027,wallet/cash,1.9138557107471474,1552.188737595628,,,
42.0,license,414,1,5835.069532330027,wallet/cash,1.9149281765802473,1552.1887375993533,,,
42.0,license,766,1,5835.069532330027,wallet/cash,1.916001544134878,1552.188737595628,,,
42.0,license,510,1,5835.069532330027,wallet/cash,1.9170758144169031,1552.1887375937654,,,
42.0,license,567,1,5835.069532330027,wallet/cash,1.9181509884387462,1552.1887375974907,,,
42.0,license,178,1,5835.069532330027,wallet/cash,1.9192270672156446,1552.1887375974907,,,
42.0,license,976,1,5835.069532330027,wallet/cash,1.9203040517665844,1552.1887375974907,,,
42.0,license,666,1,5835.069532330027,wallet/cash,1.9213819431049277,1552.1887375993533,,,
42.0,license,462,1,5835.069532330027,wallet/cash,1.9224607422487239,1552.1887375974907,,,
42.0,license,927,1,5835.069532330027,wallet/cash,1.9235404502169593,1552.1887375974907,,,
42.0,license,116,1,5835.069532330027,wallet/cash,1.9246210680342448,1552.1887375993533,,,
42.0,license,399,1,5835.069532330027,wallet/cash,1.9257025967233172,1552.188737595628,,,
42.0,license,900,1,5835.069532330027,wallet/cash,1.9267850373003503,1552.1887375993533,,,
42.0,license,691,1,5835.069532330027,wallet/cash,1.92786839079933,1552.1887375974907,,,
42.0,license,627,1,5835.069532330027,wallet/cash,1.9289526582458043,1552.188737595628,,,
42.0,license,155,1,5835.069532330027,wallet/cash,1.9300378406662595,1552.188737595628,,,
42.0,license,131,1,5835.069532330027,wallet/cash,1.931123939086244,1552.1887375974907,,,
42.0,license,213,1,5835.069532330027,wallet/cash,1.9322109545453678,1552.1887375974907,,,
42.0,license,121,1,5835.069532330027,wallet/cash,1.9332988880729294,1552.188737595628,,,
42.0,license,588,1,5835.069532330027,wallet/cash,1.9343877406991643,1552.1887375974907,,,
42.0,license,19,1,5835.069532330027,wallet/cash,1.9354775134646198,1552.1887375974907,,,
42.0,license,82,1,5835.069532330027,wallet/cash,1.9365682074060941,1552.1887375974907,,,
42.0,license,547,1,5835.069532330027,wallet/cash,1.937659823559447,1552.188737595628,,,
42.0,license,449,1,5835.069532330027,wallet/cash,1.938752362967101,1552.1887375974907,,,
42.0,license,646,1,5835.069532330027,wallet/cash,1.9398458266677288,1552.188737595628,,,
42.0,license,343,1,5835.069532330027,wallet/cash,1.940940215707502,1552.188737595628,,,
42.0,license,122,1,5835.069532330027,wallet/cash,1.9420355311269684,1552.188737595628,,,
42.0,license,388,1,5835.069532330027,wallet/cash,1.9431317739741747,1552.1887375974907,,,
42.0,license,463,1,5835.069532330027,wallet/cash,1.944228945297168,1552.1887375974907,,,
42.0,license,896,1,5835.069532330027,wallet/cash,1.9453270461458696,1552.188737595628,,,
42.0,license,802,1,5835.069532330027,wallet/cash,1.9464260775655144,1552.188737595628,,,
42.0,license,91,1,5835.069532330027,wallet/cash,1.9475260406135235,1552.188737595628,,,
42.0,license,276,1,5835.069532330027,wallet/cash,1.948626936337944,1552.1887375993533,,,
42.0,license,186,1,5835.069532330027,wallet/cash,1.9497287658008837,1552.1887375974907,,,
42.0,license,396,1,5835.069532330027,wallet/cash,1.9508315300503902,1552.188737595628,,,
42.0,license,647,1,5835.069532330027,wallet/cash,1.9519352301495085,1552.188737595628,,,
42.0,license,890,1,5835.069532330027,wallet/cash,1.953039867152848,1552.1887375974907,,,
42.0,license,63,1,5835.069532330027,wallet/cash,1.9541454421262665,1552.188737595628,,,
42.0,license,673,1,5835.069532330027,wallet/cash,1.9552519561299975,1552.1887375974907,,,
42.0,license,604,1,5835.069532330027,wallet/cash,1.9563594102261497,1552.1887375993533,,,
42.0,license,739,1,5835.069532330027,wallet/cash,1.9574678054824552,1552.1887375974907,,,
42.0,license,898,1,5835.069532330027,wallet/cash,1.9585771429647727,1552.188737595628,,,
42.0,license,726,1,5835.069532330027,wallet/cash,1.95968742373896,1552.1887375974907,,,
42.0,license,319,1,5835.069532330027,wallet/cash,1.9607986488774376,1552.1887375993533,,,
42.0,license,309,1,5835.069532330027,wallet/cash,1.961910819452625,1552.1887375993533,,,
42.0,license,807,1,5835.069532330027,wallet/cash,1.9630239365360047,1552.1887375974907,,,
42.0,license,860,1,5835.069532330027,wallet/cash,1.9641380012009348,1552.1887375974907,,,
42.0,license,237,1,5835.069532330027,wallet/cash,1.9652530145235847,1552.1887375974907,,,
42.0,license,267,1,5835.069532330027,wallet/cash,1.9663689775829363,1552.188737595628,,,
42.0,license,750,1,5835.069532330027,wallet/cash,1.967485891453285,1552.1887375974907,,,
42.0,license,736,1,5835.069532330027,wallet/cash,1.9686037572229869,1552.188737595628,,,
42.0,license,670,1,5835.069532330027,wallet/cash,1.9697225759653993,1552.1887375993533,,,
63.0,license,456,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,497,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,501,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,456,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,497,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,501,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,497,1,11510.742482487987,ledger,0.0,0.0,,,
63.0,license,501,1,11510.742482487987,ledger,0.0,0.0,,,
64.0,license,456,1,9850.816315717471,ledger,0.0,0.0,,,
66.0,license,736,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,643,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,950,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,878,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,132,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,754,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,804,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,755,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,690,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,700,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,821,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,678,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,835,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,735,1,7281.245303701881,ledger,0.0,0.0,,,
66.0,license,895,1,7281.245303701881,ledger,0.0,0.0,,,
68.0,license,183,1,5464.284216365279,wallet/cash,0.041853882184905274,5369.695888647984,,,
68.0,license,815,1,5464.284216365279,wallet/cash,0.041854397407748024,5369.695888647984,,,
68.0,license,254,1,5464.284216365279,wallet/cash,0.0418549126409025,5369.695888647984,,,
68.0,license,438,1,5464.284216365279,wallet/cash,0.041855427884368704,5369.695888647984,,,
68.0,license,128,1,5464.284216365279,wallet/cash,0.041855943136271785,5369.695888647984,,,
68.0,license,3,1,5464.284216365279,wallet/cash,0.04185645839848659,5369.695888646122,,,
68.0,license,391,1,5464.284216365279,wallet/cash,0.04185697366820085,5369.695888647984,,,
68.0,license,596,1,5464.284216365279,wallet/cash,0.04185748894822683,5369.695888647984,,,
68.0,license,48,1,5464.284216365279,wallet/cash,0.04185800423950197,5369.695888647984,,,
68.0,license,991,1,5464.284216365279,wallet/cash,0.04185851953827655,5369.695888647984,,,
68.0,license,101,1,5464.284216365279,wallet/cash,0.04185903484736287,5369.695888647984,,,
68.0,license,668,1,5464.284216365279,wallet/cash,0.04185955016488606,5369.695888647984,,,
68.0,license,377,1,5464.284216365279,wallet/cash,0.04186006549459583,5369.695888647984,,,
68.0,license,930,1,5464.284216365279,wallet/cash,0.04186058083180506,5369.695888646122,,,
68.0,license,740,1,5464.284216365279,wallet/cash,0.041861096179326006,5369.695888647984,,,
68.0,license,894,1,5464.284216365279,wallet/cash,0.041861611537158686,5369.695888646122,,,
68.0,license,949,1,5464.284216365279,wallet/cash,0.04186212690155338,5369.695888647984,,,
68.0,license,870,1,5464.284216365279,wallet/cash,0.041862642277197236,5369.695888647984,,,
68.0,license,366,1,5464.284216365279,wallet/cash,0.04186315766221539,5369.695888647984,,,
68.0,license,75,1,5464.284216365279,wallet/cash,0.04186367305660785,5369.695888649847,,,
68.0,license,530,1,5464.284216365279,wallet/cash,0.041864188461312034,5369.695888647984,,,
68.0,license,995,1,5464.284216365279,wallet/cash,0.04186470387539052,5369.695888647984,,,
68.0,license,225,1,5464.284216365279,wallet/cash,0.04186521929884331,5369.695888647984,,,
68.0,license,729,1,5464.284216365279,wallet/cash,0.041865734730732976,5369.695888647984,,,
68.0,license,170,1,5464.284216365279,wallet/cash,0.0418662501738718,5369.695888647984,,,
68.0,license,124,1,5464.284216365279,wallet/cash,0.041866765625447486,5369.695888647984,,,
68.0,license,956,1,5464.284216365279,wallet/cash,0.041867281086397486,5369.695888647984,,,
68.0,license,803,1,5464.284216365279,wallet/cash,0.04186779655765921,5369.695888647984,,,
68.0,license,916,1,5464.284216365279,wallet/cash,0.041868312039232664,5369.695888646122,,,
68.0,license,84,1,5464.284216365279,wallet/cash,0.04186882752736813,5369.695888647984,,,
68.0,license,964,1,5464.284216365279,wallet/cash,0.041869343028627624,5369.695888647984,,,
68.0,license,858,1,5464.284216365279,wallet/cash,0.0418698585355117,5369.695888647984,,,
68.0,license,771,1,5464.284216365279,wallet/cash,0.04187037405551979,5369.695888647984,,,
68.0,license,18,1,5464.284216365279,wallet/cash,0.04187088958302732,5369.695888647984,,,
68.0,license,249,1,5464.284216365279,wallet/cash,0.04187140511990916,5369.695888647984,,,
68.0,license,324,1,5464.284216365279,wallet/cash,0.04187192066710272,5369.695888647984,,,
68.0,license,227,1,5464.284216365279,wallet/cash,0.041872436224608026,5369.695888647984,,,
68.0,license,692,1,5464.284216365279,wallet/cash,0.04187295178867533,5369.695888647984,,,
68.0,license,720,1,5464.284216365279,wallet/cash,0.04187346736680409,5369.695888646122,,,
68.0,license,270,1,5464.284216365279,wallet/cash,0.04187398295055743,5369.695888647984,,,
68.0,license,990,1,5464.284216365279,wallet/cash,0.04187449854555993,5369.695888647984,,,
68.0,license,910,1,5464.284216365279,wallet/cash,0.04187501414899931,5369.695888647984,,,
68.0,license,790,1,5464.284216365279,wallet/cash,0.041875529763687844,5369.695888649847,,,
68.0,license,776,1,5464.284216365279,wallet/cash,0.04187604538587582,5369.695888647984,,,
68.0,license,235,1,5464.284216365279,wallet/cash,0.04187656101931295,5369.695888647984,,,
68.0,license,833,1,5464.284216365279,wallet/cash,0.04187707666212439,5369.695888646122,,,
68.0,license,625,1,5464.284216365279,wallet/cash,0.041877592314310125,5369.695888646122,,,
68.0,license,953,1,5464.284216365279,wallet/cash,0.041878107973995306,5369.695888647984,,,
68.0,license,40,1,5464.284216365279,wallet/cash,0.04187862364492965,5369.695888649847,,,
68.0,license,350,1,5464.284216365279,wallet/cash,0.04187913932617572,5369.695888647984,,,
68.0,license,526,1,5464.284216365279,wallet/cash,0.0418796550139838,5369.695888649847,,,
68.0,license,298,1,5464.284216365279,wallet/cash,0.04188017071491591,5369.695888647984,,,
68.0,license,271,1,5464.284216365279,wallet/cash,0.04188068642428489,5369.695888647984,,,
68.0,license,73,1,5464.284216365279,wallet/cash,0.041881202142090734,5369.695888647984,,,
68.0,license,621,1,5464.284216365279,wallet/cash,0.041881717870208314,5369.695888647984,,,
68.0,license,474,1,5464.284216365279,wallet/cash,0.0418822336077002,5369.695888647984,,,
68.0,license,33,1,5464.284216365279,wallet/cash,0.04188274935456638,5369.695888649847,,,
68.0,license,56,1,5464.284216365279,wallet/cash,0.04188326511174429,5369.695888647984,,,
68.0,license,826,1,5464.284216365279,wallet/cash,0.04188378087735907,5369.695888646122,,,
68.0,license,117,1,5464.284216365279,wallet/cash,0.04188429665422302,5369.695888647984,,,
68.0,license,403,1,5464.284216365279,wallet/cash,0.04188481243764897,5369.695888647984,,,
68.0,license,467,1,5464.284216365279,wallet/cash,0.04188532823326152,5369.695888647984,,,
68.0,license,164,1,5464.284216365279,wallet/cash,0.04188584403731094,5369.695888646122,,,
68.0,license,362,1,5464.284216365279,wallet/cash,0.04188635985167209,5369.695888647984,,,
68.0,license,9,1,5464.284216365279,wallet/cash,0.041886875674470116,5369.695888647984,,,
68.0,license,370,1,5464.284216365279,wallet/cash,0.04188739150664243,5369.695888647984,,,
68.0,license,868,1,5464.284216365279,wallet/cash,0.041887907348189056,5369.695888647984,,,
68.0,license,828,1,5464.284216365279,wallet/cash,0.04188842320192227,5369.695888647984,,,
68.0,license,887,1,5464.284216365279,wallet/cash,0.2422891747938677,4917.193426121201,,,
68.0,license,929,1,5464.284216365279,wallet/cash,0.24230643409071195,4917.193426121201,,,
68.0,license,574,1,5464.284216365279,wallet/cash,0.04189490715013924,5369.695888647984,,,
68.0,license,281,1,5464.284216365279,wallet/cash,0.04189542313323782,5369.695888647984,,,
68.0,license,266,1,5464.284216365279,wallet/cash,0.0418959391228984,5369.695888644259,,,
68.0,license,390,1,5464.284216365279,wallet/cash,0.04189645512193329,5369.695888649847,,,
68.0,license,437,1,5464.284216365279,wallet/cash,0.04189697113221733,5369.695888647984,,,
68.0,license,909,1,5464.284216365279,wallet/cash,0.24233861839903467,4917.193426121201,,,
79.0,retire,85,1,,,,,5726.584703448635,0.020183738854112596,1.8807575008055755
79.0,retire,885,1,,,,,4127.7947034486415,0.02027884542521091,1.3547833381426881
88.0,license,497,1,9223.630387827376,ledger,0.0,0.0,,,
88.0,license,497,1,9223.630387827376,ledger,0.0,0.0,,,
89.0,license,621,1,7915.562981895153,ledger,0.0,0.0,,,
89.0,license,268,1,7915.562981895153,ledger,0.0,0.0,,,
89.0,license,501,1,7915.562981895153,ledger,0.0,0.0,,,
89.0,license,501,1,7915.562981895153,ledger,0.0,0.0,,,
90.0,license,841,1,6815.613789336521,ledger,0.0,0.0,,,
90.0,license,716,1,6815.613789336521,ledger,0.0,0.0,,,
90.0,license,160,1,6815.613789336521,ledger,0.0,0.0,,,
90.0,license,829,1,6815.613789336521,ledger,0.0,0.0,,,
90.0,license,51,1,6815.613789336521,ledger,0.0,0.0,,,
91.0,license,807,1,5890.67045635275,ledger,0.0,0.0,,,
91.0,license,130,1,5890.67045635275,wallet/cash,2.1879779465139886,0.0,,,
91.0,license,298,1,5890.67045635275,ledger,0.0,0.0,,,
91.0,license,552,1,5890.67045635275,wallet/cash,2.189513535929507,0.0,,,
91.0,license,443,1,5890.67045635275,wallet/cash,2.191050742497287,0.0,,,
91.0,license,504,1,5890.67045635275,wallet/cash,2.192589568488722,0.0,,,
91.0,license,268,1,5890.67045635275,wallet/cash,2.1941300161798933,0.0,,,
91.0,license,97,1,5890.67045635275,wallet/cash,2.195672087849692,0.0,,,
91.0,license,256,1,5890.67045635275,wallet/cash,2.1972157857835737,0.0,,,
91.0,license,293,1,5890.67045635275,wallet/cash,2.1987611122651183,0.0,,,
91.0,license,219,1,5890.67045635275,wallet/cash,2.2003080695891537,0.0,,,
91.0,license,41,1,5890.67045635275,wallet/cash,2.201856660051447,0.0,,,
91.0,license,836,1,5890.67045635275,wallet/cash,2.2034068859477647,0.0,,,
91.0,license,410,1,5890.67045635275,wallet/cash,2.204958749586997,0.0,,,
91.0,license,307,1,5890.67045635275,wallet/cash,2.2065122532742847,0.0,,,
91.0,license,190,1,5890.67045635275,wallet/cash,2.2080673993213296,0.0,,,
91.0,license,824,1,5890.67045635275,wallet/cash,2.20962419004546,0.0,,,
91.0,license,734,1,5890.67045635275,wallet/cash,2.2111826277649405,0.0,,,
91.0,license,360,1,5890.67045635275,wallet/cash,2.2127427148027223,0.0,,,
