hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought,phase
10.0,0.0003354379647710082,4865.217148753679,17386160.945795007,54.600157165229625,1.0,1099,999,8891,1179065.4311104645,12072.04242844939,508.3407889117623,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,8372.39054997827,1494489.2208002629,79160527.55196097,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,88.54601357321107,26.72541666666681,43853.62278709692,471519.6759259261,0.0,0.0,121.23062405312744,1.386604921662948,0.0024912377383372163,-3.637978807091713e-12,5.960464477539063e-08,0.0,264.58162499999986,138.34564912423411,0.0,272.7083333333333,134.1952796505071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.604536140393687,2.672541666666666,4222.746722990723,0.0,after_actions
11.0,0.00034972405602912675,4988.280745724278,17026858.005607333,53.473332029774,1.0,1099,999,8891,1208232.0977771312,12072.04242844939,534.880067043397,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,8236.95470383345,1494489.2208002629,79515642.78876494,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,98.24572108075954,29.397958333333513,48041.3261707734,500686.34259259276,0.0,0.0,121.23062405312744,1.3557718570453596,0.0024886248514108316,-1.0913936421275139e-11,2.9802322387695312e-08,5.820766091346741e-11,264.58162499999986,141.51802802939255,0.0,272.7083333333333,137.27248718851078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699707507548444,2.672541666666666,4187.703383676477,0.0,after_actions
12.0,0.00036351966628912096,5104.743774782267,16700224.01823216,52.44885896754016,1.0,1099,999,8891,1237398.764443798,12072.04242844939,561.4193451750318,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,8107.921408563867,1494489.2208002629,79838123.82528132,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,108.14344562568654,32.070500000000216,52194.27702955355,529853.0092592594,0.0,0.0,121.23062405312744,1.3216118985974805,0.0024858915647162617,-1.0913936421275139e-11,1.4901161193847656e-08,1.1641532182693481e-10,264.58162499999986,148.11859594201087,0.0,272.7083333333333,143.67503806375058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89772454492699,2.672541666666666,4152.950858780158,0.0,after_actions
13.0,0.00037735009532003977,5219.302842259413,16390914.501630796,51.478723342043544,1.0,1099,999,8891,1266565.431110464,12072.04242844939,587.9586233066666,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7980.734956027702,1494489.2208002629,80143314.85514778,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,118.09828901803884,34.74304166666692,56312.7637644716,559019.6759259261,0.0,0.0,121.23062405312744,1.28759463002798,0.002483124674428564,-1.0913936421275139e-11,2.9802322387695312e-08,-5.238689482212067e-10,264.58162499999986,150.02255752285419,0.0,272.7083333333333,145.52188079716854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954843392352293,2.672541666666666,4118.486734918011,0.0,after_actions
14.0,0.00039079294435386946,5328.607148076979,16106275.838677488,50.585569413476314,1.0,1099,999,8891,1295732.097777131,12072.04242844939,614.4979014383014,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7858.6456223013265,1494489.2208002629,80423869.20948234,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,128.21077526017842,37.41558333333362,60397.072383205894,588186.3425925927,0.0,0.0,121.23062405312744,1.2518155252720546,0.002480262492297769,-1.4551915228366852e-11,1.4901161193847656e-08,-2.3283064365386963e-10,264.58162499999986,155.2773191824308,0.0,272.7083333333333,150.61899960695789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11248624213959,2.672541666666666,4084.308618734257,0.0,after_actions
15.0,0.0004040469829127917,5434.462370211779,15839882.701957736,49.74896683300074,1.0,1099,999,8891,1324898.7644437973,12072.04242844939,641.0371795699361,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7739.901899747232,1494489.2208002629,80686211.93206537,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,138.42673401280095,40.088125000000325,64447.486519940765,617353.0092592593,0.0,0.0,121.23062405312744,1.2157286649904795,0.002477338440103231,-1.4551915228366852e-11,2.9802322387695312e-08,-6.402842700481415e-10,264.58162499999986,158.72640286519527,0.0,272.7083333333333,153.96461077923942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.215958752622527,2.672541666666666,4050.414136734862,0.0,after_actions
16.0,0.00041690026532960366,5535.468135503823,15593781.268306112,48.97606788658589,1.0,1099,999,8891,1354065.431110464,12072.04242844939,667.5764577015709,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7625.862150330611,1494489.2208002629,80928296.56478186,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,148.78817647070613,42.76066666666703,68464.28745506346,646519.675925926,0.0,0.0,121.23062405312744,1.1786174298617944,0.002474326855869386,-2.1827872842550278e-11,1.4901161193847656e-08,-5.820766091346741e-10,264.58162499999986,163.57585970795117,0.0,272.7083333333333,158.66858391671263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3614424579052,2.672541666666666,4016.80093512274,0.0,after_actions
17.0,0.00042970188806982276,5634.53175331992,15359728.130567964,48.24100746504042,1.0,1099,999,8891,1383232.097777131,12072.04242844939,694.1157358332057,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7513.706283965659,1494489.2208002629,81158366.23584037,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,159.20788335288975,45.43320833333373,72447.75413469778,675686.3425925926,0.0,0.0,121.23062405312744,1.142417897678118,0.0024712813792721797,-3.2741809263825417e-11,1.4901161193847656e-08,-2.9103830456733704e-10,264.58162499999986,165.51800718389768,0.0,272.7083333333333,160.55246696838074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.419706882183599,2.672541666666666,3983.4666796342676,0.0,after_actions
18.0,0.0004417693970650782,5726.572033280273,15148478.243086718,47.57756226262181,1.0,1102,999,8888,1369040.4263847247,12072.04242844939,720.6550139648405,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7408.363055320779,1494489.2208002629,81365665.71426626,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,169.83829037074577,48.105750000000434,76398.16319007495,704853.0092592592,0.0,43358.338059072725,121.23062405312744,1.1042226464559228,0.0024681086720220783,-3.637978807091713e-11,2.9802322387695312e-08,-5.893525667488575e-10,264.58162499999986,172.5413450396427,0.0,272.7083333333333,167.36510468845339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43358.338059072725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.630407017855951,2.672541666666666,3950.409055377193,3.0,after_actions
19.0,0.0004538019812171631,5817.102404059111,14946286.553804874,46.9425639080482,1.0,1120,999,8870,1175799.6317157475,12072.04242844939,747.1220436079136,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7304.484438581966,1494489.2208002629,81563939.77778144,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,180.5139946640471,50.77829166666714,80315.78895674486,734019.6759259258,0.0,265765.79939471645,121.23062405312744,1.0675012363743752,0.0024649102651600513,-4.001776687800884e-11,4.470348358154297e-08,-6.402842700481415e-10,264.58162499999986,174.05125422115543,0.0,272.7083333333333,168.82971659452076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,222407.46133564375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67570429330133,2.672541666666666,3917.6257666698843,18.0,after_actions
20.0,0.00046553886769453877,5904.256692051257,14756669.413508851,46.34704259472577,1.0,1120,999,8870,1204966.298382414,12072.04242844939,773.1637102745802,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7203.880622146249,1494489.2208002629,81749671.80354057,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,191.2909814409493,53.45083333333384,84200.9034936268,763186.3425925925,0.0,265765.79939471645,121.23062405312744,1.0311478627407589,0.002461651953073832,-4.3655745685100555e-11,2.9802322387695312e-08,-7.566995918750763e-10,264.58162499999986,177.42733700785175,0.0,272.7083333333333,172.1045168976162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.776986776902222,2.672541666666666,3885.114536881892,0.0,after_actions
21.0,0.0004768891853201811,5987.501484064174,14579996.340676941,45.79217408338068,1.0,1127,999,8863,1170362.2467912561,12072.04242844939,799.2053769412469,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7107.069016810383,1494489.2208002629,81922492.0032642,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,202.18525309722838,56.12337500000054,88053.77660190265,792353.0092592591,0.0,329536.51765254093,121.23062405312744,0.9949261861334947,0.0024583240729191005,-4.729372449219227e-11,1.4901161193847656e-08,-8.149072527885437e-10,264.58162499999986,181.3368329870791,0.0,272.7083333333333,175.89672799746674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,63770.71825782467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.894271656279038,2.672541666666666,3852.8731082758604,7.0,after_actions
22.0,0.00048805330098070825,6068.419675094869,14412269.023214601,45.265401070037676,1.0,1128,999,8862,1191665.5811062516,12072.04242844939,825.0852941255118,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,7012.514214427272,1494489.2208002629,82086398.4214847,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,213.14932278297414,58.795916666667246,91874.67584375333,821519.6759259257,0.0,337399.8500042123,121.23062405312744,0.9597813262926024,0.0024549557896455625,-5.093170329928398e-11,2.9802322387695312e-08,-6.402842700481415e-10,264.58162499999986,183.66343396930188,0.0,272.7083333333333,178.15353095022283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7863.332351671355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.964069685745724,2.672541666666666,3820.8992418507332,1.0,after_actions
23.0,0.0004990815828631445,6147.449618310303,14252139.182833632,44.762489082772646,1.0,1131,999,8859,1200387.4646361365,12072.04242844939,850.9422681207838,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,6919.791012424963,1494489.2208002629,82242739.07114848,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,224.17003990317767,61.46845833333395,95663.86656093957,850686.3425925924,0.0,357844.63314099365,121.23062405312744,0.9259199375235416,0.0024515552218256293,-5.820766091346741e-11,2.9802322387695312e-08,-9.313225746154785e-10,264.58162499999986,185.55168178456097,0.0,272.7083333333333,179.98513133102412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20444.783136781352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0207171202035,2.672541666666666,3789.190717186275,3.0,after_actions
24.0,0.0005100565762111836,6225.235478386576,14097967.110362006,44.27828836688479,1.0,1134,999,8856,1211754.1472750702,12072.04242844939,876.7306559781371,1,0.020099109410085685,0.02,0.03,1.0,1999.9999999999995,6828.274571067641,1494489.2208002629,82393153.39828783,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,235.2280795175561,64.14100000000064,99421.61189322846,879853.009259259,0.0,375644.61716872704,121.23062405312744,0.8936282704303041,0.0024481342345442146,-5.820766091346741e-11,4.470348358154297e-08,-5.238689482212067e-10,264.58162499999986,186.79576492372416,0.0,272.7083333333333,181.1918919760124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17799.984027733375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.058039614378394,2.672541666666666,3757.7453322888587,3.0,after_actions
25.0,0.0005254016451415805,6332.604689507565,13890559.411858244,43.6268931142546,1.0,1152,999,8838,1240920.8139417367,12072.04242844939,902.4508205871906,1,0.020099109410085685,0.02,0.03,1.0,1964.1440973341585,6741.806054060349,1467561.4870921501,82530306.37796903,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,247.15935855690168,67.16492951279261,103148.17279666702,909019.6759259256,93455.89162721226,375644.61716872704,121.23062405312744,0.879057504618485,0.002444620429394099,-6.548361852765083e-11,1.9761500880122185e-08,-6.402842700481415e-10,299.36902176639893,191.99981064540316,0.0,272.7083333333333,186.23981632604105,35.855902665841136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,26927.733708112846,66528.1579190994,0.0,0.0,0.0,0.0,0.0,11.931279039345588,3.0239295127919106,3726.5609034385643,18.0,after_actions
26.0,0.0005471399457781732,6482.058196043357,13611811.78196742,42.751444015196654,1.0,1199,999,8791,1270087.4806084037,12072.04242844939,927.7691076242277,1,0.020099109410085685,0.02,0.03,1.0,1883.557800431867,6656.61127613426,1397250.1824098555,82660945.06128031,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,260.0246394731783,70.62721688910176,106843.80806170446,938186.3425925922,308180.5076239729,375644.61716872704,121.23062405312744,0.8865686108249757,0.0024410851419213488,-6.912159733474255e-11,-1.2514647096395493e-08,-2.9103830456733704e-10,342.76645025460317,193.31294371880813,0.0,272.7083333333333,187.5135554072439,80.5862969022916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,70311.30468229465,144413.31131446632,0.0,0.0,0.0,0.0,0.0,12.865280916276744,3.462287376309125,3695.635265037521,47.0,after_actions
27.0,0.0005565219770887573,6545.642226996049,13496583.871724142,42.389553332042446,1.0,1199,999,8791,1299254.1472750702,12072.04242844939,952.0949347023484,1,0.020099109410085685,0.02,0.03,1.0,1883.557800431867,6578.870609026818,1397250.1824098555,82772508.00525413,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,271.50873396126366,73.29975855576846,110508.77433116405,967353.0092592589,308180.5076239729,375644.61716872704,121.23062405312744,0.8483083102361791,0.0024374120310307486,-6.912159733474255e-11,-1.2514647096395493e-08,-4.0745362639427185e-10,264.58162499999986,200.99759404731049,0.0,272.7083333333333,194.96766622589118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.484094488085983,2.672541666666666,3664.9662694595245,0.0,after_actions
28.0,0.0005655193102813732,6606.117545036028,13388785.23170741,42.050995395893246,1.0,1199,999,8791,1328420.8139417367,12072.04242844939,976.4207617804691,1,0.020099109410085685,0.02,0.03,1.0,1883.557800431867,6504.145393444702,1397250.1824098555,82876672.09348395,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,283.0860898367304,75.97230022243517,114143.3261180649,996519.6759259255,308180.5076239729,375644.61716872704,121.23062405312744,0.8112567661390702,0.0024336849403140213,-6.912159733474255e-11,-2.741580829024315e-08,-5.238689482212067e-10,264.58162499999986,204.10630696001863,0.0,272.7083333333333,197.9831177512181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.577355875467227,2.672541666666666,3634.5517869008886,0.0,after_actions
29.0,0.000574927730056865,6668.843618891913,13278778.88109038,41.705503810633665,1.0,1199,999,8791,1357587.4806084037,12072.04242844939,1000.7465888585898,1,0.020099109410085685,0.02,0.03,1.0,1883.557800431867,6427.236944721156,1397250.1824098555,82983074.05439575,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,294.5959230377199,78.64484188910187,117747.7158232975,1025686.3425925921,308180.5076239729,375644.61716872704,121.23062405312744,0.7780544837160098,0.0024300017596840234,-7.639755494892597e-11,-2.741580829024315e-08,-1.7462298274040222e-10,264.58162499999986,201.8555511441109,0.0,272.7083333333333,195.79988460978754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.509833200989997,2.672541666666666,3604.389705232548,0.0,after_actions
30.0,0.0005837996936944379,6727.524628650686,13177490.642467232,41.387392774918204,1.0,1199,999,8791,1386754.1472750702,12072.04242844939,1025.0724159367105,1,0.020099109410085685,0.02,0.03,1.0,1883.557800431867,6354.252208171811,1397250.1824098555,83080787.81508905,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,306.22710816162265,81.31738355576857,121322.1937531509,1054853.0092592589,308180.5076239729,375644.61716872704,121.23062405312744,0.7452304468759862,0.0024262476884639376,-7.639755494892597e-11,-2.741580829024315e-08,-2.9103830456733704e-10,264.58162499999986,205.90061524122484,0.0,272.7083333333333,199.72359678398809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.631185123903412,2.672541666666666,3574.477929853376,0.0,after_actions
31.0,0.0005924065776293367,6784.027743973215,13081411.188528927,41.085640715461366,1.0,1199,999,8791,1415920.8139417374,12072.04242844939,1049.3982430148312,1,0.020099109410085685,0.02,0.03,1.0,1883.557800431867,6283.380029225619,1397250.1824098555,83173322.45464379,1000.0,111.7189937774005,111.7189937774005,0.0,0.0,317.92363011861266,83.98992522243528,124867.00813669557,1084019.6759259256,308180.5076239729,375644.61716872704,121.23062405312744,0.713729193532804,0.002376108333552225,-8.003553375601768e-11,-5.721813067793846e-08,2.9103830456733704e-10,264.58162499999986,208.07850967746617,0.0,272.7083333333333,201.8361543871422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.696521956990654,2.672541666666666,3544.8143835447263,0.0,after_actions
